layer,head,target_index,target_token,mean_attention_toward,max_attention_toward,example_id,n_shots,prompt
31,10,8,2,0.05271463468670845,0.16126781702041626,521,0,Is 7740 > 2273? Answer:
31,10,9,2,0.05237375199794769,0.17214320600032806,521,0,Is 7740 > 2273? Answer:
31,10,10,7,0.04207330569624901,0.15184935927391052,521,0,Is 7740 > 2273? Answer:
31,10,11,3,0.032637838274240494,0.14233888685703278,521,0,Is 7740 > 2273? Answer:
31,11,2,7,0.0902511402964592,0.44229838252067566,521,0,Is 7740 > 2273? Answer:
31,11,3,7,0.08993803709745407,0.42821264266967773,521,0,Is 7740 > 2273? Answer:
31,11,4,4,0.09053846448659897,0.4148520827293396,521,0,Is 7740 > 2273? Answer:
31,11,5,0,0.07846223562955856,0.35858577489852905,521,0,Is 7740 > 2273? Answer:
31,11,6, >,0.07734222710132599,0.3544806241989136,521,0,Is 7740 > 2273? Answer:
31,11,8,2,0.059213247150182724,0.29775577783584595,521,0,Is 7740 > 2273? Answer:
31,11,9,2,0.05281228944659233,0.28106531500816345,521,0,Is 7740 > 2273? Answer:
31,11,10,7,0.043840739876031876,0.24480706453323364,521,0,Is 7740 > 2273? Answer:
31,11,11,3,0.04252001270651817,0.25101861357688904,521,0,Is 7740 > 2273? Answer:
31,12,2,7,0.11337399482727051,0.29515811800956726,521,0,Is 7740 > 2273? Answer:
31,12,3,7,0.10128848999738693,0.245709627866745,521,0,Is 7740 > 2273? Answer:
31,12,4,4,0.10324575006961823,0.23953822255134583,521,0,Is 7740 > 2273? Answer:
31,12,5,0,0.06470127403736115,0.14857959747314453,521,0,Is 7740 > 2273? Answer:
31,12,6, >,0.040453411638736725,0.10111943632364273,521,0,Is 7740 > 2273? Answer:
31,12,8,2,0.019716767594218254,0.06401906907558441,521,0,Is 7740 > 2273? Answer:
31,12,9,2,0.01071855053305626,0.03778090327978134,521,0,Is 7740 > 2273? Answer:
31,12,10,7,0.0069621410220861435,0.027803463861346245,521,0,Is 7740 > 2273? Answer:
31,12,11,3,0.004446383100003004,0.02318103238940239,521,0,Is 7740 > 2273? Answer:
31,13,2,7,0.07420725375413895,0.6768926978111267,521,0,Is 7740 > 2273? Answer:
31,13,3,7,0.07121607661247253,0.6507624983787537,521,0,Is 7740 > 2273? Answer:
31,13,4,4,0.07295728474855423,0.6459292769432068,521,0,Is 7740 > 2273? Answer:
31,13,5,0,0.07460463047027588,0.6369057893753052,521,0,Is 7740 > 2273? Answer:
31,13,6, >,0.07691127806901932,0.6278992295265198,521,0,Is 7740 > 2273? Answer:
31,13,8,2,0.06488432735204697,0.5813464522361755,521,0,Is 7740 > 2273? Answer:
31,13,9,2,0.06488076597452164,0.602992832660675,521,0,Is 7740 > 2273? Answer:
31,13,10,7,0.061735231429338455,0.5989494919776917,521,0,Is 7740 > 2273? Answer:
31,13,11,3,0.0593700185418129,0.5818391442298889,521,0,Is 7740 > 2273? Answer:
31,14,2,7,0.12245233356952667,0.2022830694913864,521,0,Is 7740 > 2273? Answer:
31,14,3,7,0.08560515195131302,0.12700238823890686,521,0,Is 7740 > 2273? Answer:
31,14,4,4,0.08457962423563004,0.14253586530685425,521,0,Is 7740 > 2273? Answer:
31,14,5,0,0.0569436214864254,0.10642527788877487,521,0,Is 7740 > 2273? Answer:
31,14,6, >,0.03106513060629368,0.06128941476345062,521,0,Is 7740 > 2273? Answer:
31,14,8,2,0.018130004405975342,0.044096436351537704,521,0,Is 7740 > 2273? Answer:
31,14,9,2,0.012751300819218159,0.03473274037241936,521,0,Is 7740 > 2273? Answer:
31,14,10,7,0.008625409565865993,0.027613932266831398,521,0,Is 7740 > 2273? Answer:
31,14,11,3,0.006956624798476696,0.028750360012054443,521,0,Is 7740 > 2273? Answer:
31,15,2,7,0.1261305809020996,0.25380146503448486,521,0,Is 7740 > 2273? Answer:
31,15,3,7,0.0882481262087822,0.17730294167995453,521,0,Is 7740 > 2273? Answer:
31,15,4,4,0.06778283417224884,0.13914969563484192,521,0,Is 7740 > 2273? Answer:
31,15,5,0,0.046500422060489655,0.10524147748947144,521,0,Is 7740 > 2273? Answer:
31,15,6, >,0.03488137945532799,0.0819609984755516,521,0,Is 7740 > 2273? Answer:
31,15,8,2,0.02112262323498726,0.06305495649576187,521,0,Is 7740 > 2273? Answer:
31,15,9,2,0.010773968882858753,0.033245835453271866,521,0,Is 7740 > 2273? Answer:
31,15,10,7,0.005553906317800283,0.019541896879673004,521,0,Is 7740 > 2273? Answer:
31,15,11,3,0.003256583819165826,0.014723633415997028,521,0,Is 7740 > 2273? Answer:
32,0,2,7,0.05892731994390488,0.14431464672088623,521,0,Is 7740 > 2273? Answer:
32,0,3,7,0.035506557673215866,0.0918387845158577,521,0,Is 7740 > 2273? Answer:
32,0,4,4,0.057557057589292526,0.15469145774841309,521,0,Is 7740 > 2273? Answer:
32,0,5,0,0.052879076451063156,0.1404690146446228,521,0,Is 7740 > 2273? Answer:
32,0,6, >,0.07613048702478409,0.20603002607822418,521,0,Is 7740 > 2273? Answer:
32,0,8,2,0.052126191556453705,0.16353552043437958,521,0,Is 7740 > 2273? Answer:
32,0,9,2,0.04504692181944847,0.15046580135822296,521,0,Is 7740 > 2273? Answer:
32,0,10,7,0.029343724250793457,0.10627519339323044,521,0,Is 7740 > 2273? Answer:
32,0,11,3,0.02088574878871441,0.1002197265625,521,0,Is 7740 > 2273? Answer:
32,1,2,7,0.07021226733922958,0.2640521824359894,521,0,Is 7740 > 2273? Answer:
32,1,3,7,0.06188999116420746,0.23508499562740326,521,0,Is 7740 > 2273? Answer:
32,1,4,4,0.08764316141605377,0.3037952780723572,521,0,Is 7740 > 2273? Answer:
32,1,5,0,0.09822603315114975,0.29959574341773987,521,0,Is 7740 > 2273? Answer:
32,1,6, >,0.0693381056189537,0.21241196990013123,521,0,Is 7740 > 2273? Answer:
32,1,8,2,0.055440329015254974,0.17923900485038757,521,0,Is 7740 > 2273? Answer:
32,1,9,2,0.049033164978027344,0.1650475263595581,521,0,Is 7740 > 2273? Answer:
32,1,10,7,0.04113006591796875,0.14878742396831512,521,0,Is 7740 > 2273? Answer:
32,1,11,3,0.025291981175541878,0.11646731197834015,521,0,Is 7740 > 2273? Answer:
32,2,2,7,0.08275971561670303,0.21918225288391113,521,0,Is 7740 > 2273? Answer:
32,2,3,7,0.05869746953248978,0.16279864311218262,521,0,Is 7740 > 2273? Answer:
32,2,4,4,0.08430676907300949,0.23241747915744781,521,0,Is 7740 > 2273? Answer:
32,2,5,0,0.06330876052379608,0.1799468994140625,521,0,Is 7740 > 2273? Answer:
32,2,6, >,0.053107332438230515,0.15907174348831177,521,0,Is 7740 > 2273? Answer:
32,2,8,2,0.037981487810611725,0.11773522943258286,521,0,Is 7740 > 2273? Answer:
32,2,9,2,0.031058073043823242,0.10608704388141632,521,0,Is 7740 > 2273? Answer:
32,2,10,7,0.020280184224247932,0.07567866146564484,521,0,Is 7740 > 2273? Answer:
32,2,11,3,0.01593429408967495,0.07954306900501251,521,0,Is 7740 > 2273? Answer:
32,3,2,7,0.08551931381225586,0.2220512181520462,521,0,Is 7740 > 2273? Answer:
32,3,3,7,0.06545399129390717,0.1693369448184967,521,0,Is 7740 > 2273? Answer:
32,3,4,4,0.08466870337724686,0.2063380479812622,521,0,Is 7740 > 2273? Answer:
32,3,5,0,0.05435274913907051,0.13178130984306335,521,0,Is 7740 > 2273? Answer:
32,3,6, >,0.05528922379016876,0.14120814204216003,521,0,Is 7740 > 2273? Answer:
32,3,8,2,0.04132067412137985,0.12731687724590302,521,0,Is 7740 > 2273? Answer:
32,3,9,2,0.03889733925461769,0.13220936059951782,521,0,Is 7740 > 2273? Answer:
32,3,10,7,0.030129743739962578,0.11155479401350021,521,0,Is 7740 > 2273? Answer:
32,3,11,3,0.014480680227279663,0.07141663134098053,521,0,Is 7740 > 2273? Answer:
32,4,2,7,0.110378697514534,0.3099227249622345,521,0,Is 7740 > 2273? Answer:
32,4,3,7,0.08911258727312088,0.21707716584205627,521,0,Is 7740 > 2273? Answer:
32,4,4,4,0.07608918100595474,0.18453699350357056,521,0,Is 7740 > 2273? Answer:
32,4,5,0,0.057124145328998566,0.15420889854431152,521,0,Is 7740 > 2273? Answer:
32,4,6, >,0.06710519641637802,0.18679730594158173,521,0,Is 7740 > 2273? Answer:
32,4,8,2,0.04264910891652107,0.12346325069665909,521,0,Is 7740 > 2273? Answer:
32,4,9,2,0.03481265529990196,0.11156164109706879,521,0,Is 7740 > 2273? Answer:
32,4,10,7,0.029657132923603058,0.10974151641130447,521,0,Is 7740 > 2273? Answer:
32,4,11,3,0.021863818168640137,0.09776529669761658,521,0,Is 7740 > 2273? Answer:
32,5,2,7,0.09920240938663483,0.3437596261501312,521,0,Is 7740 > 2273? Answer:
32,5,3,7,0.0811552181839943,0.2618166208267212,521,0,Is 7740 > 2273? Answer:
32,5,4,4,0.07300569117069244,0.2499721646308899,521,0,Is 7740 > 2273? Answer:
32,5,5,0,0.0659850463271141,0.24886062741279602,521,0,Is 7740 > 2273? Answer:
32,5,6, >,0.08243029564619064,0.30466780066490173,521,0,Is 7740 > 2273? Answer:
32,5,8,2,0.04677591472864151,0.17601698637008667,521,0,Is 7740 > 2273? Answer:
32,5,9,2,0.04326070845127106,0.17489345371723175,521,0,Is 7740 > 2273? Answer:
32,5,10,7,0.04025262966752052,0.17788290977478027,521,0,Is 7740 > 2273? Answer:
32,5,11,3,0.02868485264480114,0.1435721218585968,521,0,Is 7740 > 2273? Answer:
32,6,2,7,0.05566452816128731,0.15572284162044525,521,0,Is 7740 > 2273? Answer:
32,6,3,7,0.05705824866890907,0.16338062286376953,521,0,Is 7740 > 2273? Answer:
32,6,4,4,0.08818046003580093,0.24264803528785706,521,0,Is 7740 > 2273? Answer:
32,6,5,0,0.06657479703426361,0.17637941241264343,521,0,Is 7740 > 2273? Answer:
32,6,6, >,0.0693720281124115,0.17486079037189484,521,0,Is 7740 > 2273? Answer:
32,6,8,2,0.04900103434920311,0.13702501356601715,521,0,Is 7740 > 2273? Answer:
32,6,9,2,0.03557024151086807,0.10779039561748505,521,0,Is 7740 > 2273? Answer:
32,6,10,7,0.027801966294646263,0.09224104136228561,521,0,Is 7740 > 2273? Answer:
32,6,11,3,0.020106572657823563,0.08576975762844086,521,0,Is 7740 > 2273? Answer:
32,7,2,7,0.09477300941944122,0.17143799364566803,521,0,Is 7740 > 2273? Answer:
32,7,3,7,0.05446726456284523,0.1093304231762886,521,0,Is 7740 > 2273? Answer:
32,7,4,4,0.04049535468220711,0.0878230482339859,521,0,Is 7740 > 2273? Answer:
32,7,5,0,0.030573779717087746,0.06826967000961304,521,0,Is 7740 > 2273? Answer:
32,7,6, >,0.029136033728718758,0.06428710371255875,521,0,Is 7740 > 2273? Answer:
32,7,8,2,0.019833538681268692,0.05118563771247864,521,0,Is 7740 > 2273? Answer:
32,7,9,2,0.012790258973836899,0.035886500030756,521,0,Is 7740 > 2273? Answer:
32,7,10,7,0.009866500273346901,0.03485352173447609,521,0,Is 7740 > 2273? Answer:
32,7,11,3,0.004550984129309654,0.020889943465590477,521,0,Is 7740 > 2273? Answer:
32,8,2,7,0.07962819933891296,0.16840997338294983,521,0,Is 7740 > 2273? Answer:
32,8,3,7,0.06963732838630676,0.1544402539730072,521,0,Is 7740 > 2273? Answer:
32,8,4,4,0.09076828509569168,0.19502051174640656,521,0,Is 7740 > 2273? Answer:
32,8,5,0,0.043637145310640335,0.10345403850078583,521,0,Is 7740 > 2273? Answer:
32,8,6, >,0.02481789141893387,0.06595731526613235,521,0,Is 7740 > 2273? Answer:
32,8,8,2,0.027497129514813423,0.07656477391719818,521,0,Is 7740 > 2273? Answer:
32,8,9,2,0.02399737387895584,0.075470469892025,521,0,Is 7740 > 2273? Answer:
32,8,10,7,0.01669989712536335,0.06013992801308632,521,0,Is 7740 > 2273? Answer:
32,8,11,3,0.013470073230564594,0.0618455745279789,521,0,Is 7740 > 2273? Answer:
32,9,2,7,0.08608381450176239,0.1944606900215149,521,0,Is 7740 > 2273? Answer:
32,9,3,7,0.041080888360738754,0.10258384048938751,521,0,Is 7740 > 2273? Answer:
32,9,4,4,0.049593791365623474,0.13429029285907745,521,0,Is 7740 > 2273? Answer:
32,9,5,0,0.04711371287703514,0.12877391278743744,521,0,Is 7740 > 2273? Answer:
32,9,6, >,0.045190487056970596,0.13299180567264557,521,0,Is 7740 > 2273? Answer:
32,9,8,2,0.04224285110831261,0.139910027384758,521,0,Is 7740 > 2273? Answer:
32,9,9,2,0.02660212479531765,0.09565456956624985,521,0,Is 7740 > 2273? Answer:
32,9,10,7,0.017745863646268845,0.06837563216686249,521,0,Is 7740 > 2273? Answer:
32,9,11,3,0.01171607244759798,0.06097234785556793,521,0,Is 7740 > 2273? Answer:
32,10,2,7,0.06163650006055832,0.2019992470741272,521,0,Is 7740 > 2273? Answer:
32,10,3,7,0.0421815887093544,0.14673307538032532,521,0,Is 7740 > 2273? Answer:
32,10,4,4,0.061180658638477325,0.21512311697006226,521,0,Is 7740 > 2273? Answer:
32,10,5,0,0.06066076084971428,0.21733760833740234,521,0,Is 7740 > 2273? Answer:
32,10,6, >,0.05099538341164589,0.19618342816829681,521,0,Is 7740 > 2273? Answer:
32,10,8,2,0.0712863951921463,0.2662285566329956,521,0,Is 7740 > 2273? Answer:
32,10,9,2,0.05935762822628021,0.22196467220783234,521,0,Is 7740 > 2273? Answer:
32,10,10,7,0.036273520439863205,0.14920012652873993,521,0,Is 7740 > 2273? Answer:
32,10,11,3,0.02999638393521309,0.15236100554466248,521,0,Is 7740 > 2273? Answer:
32,11,2,7,0.10958947986364365,0.3422718048095703,521,0,Is 7740 > 2273? Answer:
32,11,3,7,0.08319420367479324,0.24879704415798187,521,0,Is 7740 > 2273? Answer:
32,11,4,4,0.06006040424108505,0.186919704079628,521,0,Is 7740 > 2273? Answer:
32,11,5,0,0.052979420870542526,0.16917362809181213,521,0,Is 7740 > 2273? Answer:
32,11,6, >,0.04447276145219803,0.15525402128696442,521,0,Is 7740 > 2273? Answer:
32,11,8,2,0.05229898542165756,0.19580267369747162,521,0,Is 7740 > 2273? Answer:
32,11,9,2,0.05011517554521561,0.2033095806837082,521,0,Is 7740 > 2273? Answer:
32,11,10,7,0.045918725430965424,0.2071947604417801,521,0,Is 7740 > 2273? Answer:
32,11,11,3,0.038640327751636505,0.1977529078722,521,0,Is 7740 > 2273? Answer:
32,12,2,7,0.10126478224992752,0.19839508831501007,521,0,Is 7740 > 2273? Answer:
32,12,3,7,0.063270702958107,0.12637649476528168,521,0,Is 7740 > 2273? Answer:
32,12,4,4,0.06616459786891937,0.13999681174755096,521,0,Is 7740 > 2273? Answer:
32,12,5,0,0.045003000646829605,0.09805487841367722,521,0,Is 7740 > 2273? Answer:
32,12,6, >,0.03398944437503815,0.0830593928694725,521,0,Is 7740 > 2273? Answer:
32,12,8,2,0.02389546111226082,0.07186341285705566,521,0,Is 7740 > 2273? Answer:
32,12,9,2,0.01873406209051609,0.05904727429151535,521,0,Is 7740 > 2273? Answer:
32,12,10,7,0.012536932714283466,0.04294533655047417,521,0,Is 7740 > 2273? Answer:
32,12,11,3,0.006691955029964447,0.03195704519748688,521,0,Is 7740 > 2273? Answer:
32,13,2,7,0.10429603606462479,0.19608530402183533,521,0,Is 7740 > 2273? Answer:
32,13,3,7,0.07435490190982819,0.13076110184192657,521,0,Is 7740 > 2273? Answer:
32,13,4,4,0.08289750665426254,0.14483992755413055,521,0,Is 7740 > 2273? Answer:
32,13,5,0,0.044185321778059006,0.0738101601600647,521,0,Is 7740 > 2273? Answer:
32,13,6, >,0.03139316663146019,0.05752086266875267,521,0,Is 7740 > 2273? Answer:
32,13,8,2,0.0265609510242939,0.06540719419717789,521,0,Is 7740 > 2273? Answer:
32,13,9,2,0.020353026688098907,0.05309601500630379,521,0,Is 7740 > 2273? Answer:
32,13,10,7,0.016032036393880844,0.05048232525587082,521,0,Is 7740 > 2273? Answer:
32,13,11,3,0.01266493834555149,0.05027668923139572,521,0,Is 7740 > 2273? Answer:
32,14,2,7,0.09579308331012726,0.18583357334136963,521,0,Is 7740 > 2273? Answer:
32,14,3,7,0.05066033825278282,0.10990922898054123,521,0,Is 7740 > 2273? Answer:
32,14,4,4,0.0508929118514061,0.11827706545591354,521,0,Is 7740 > 2273? Answer:
32,14,5,0,0.03348827362060547,0.08267109841108322,521,0,Is 7740 > 2273? Answer:
32,14,6, >,0.02868121676146984,0.07850620895624161,521,0,Is 7740 > 2273? Answer:
32,14,8,2,0.02039080113172531,0.06636818498373032,521,0,Is 7740 > 2273? Answer:
32,14,9,2,0.015085616149008274,0.05181395262479782,521,0,Is 7740 > 2273? Answer:
32,14,10,7,0.009340779855847359,0.03539863973855972,521,0,Is 7740 > 2273? Answer:
32,14,11,3,0.0067047374323010445,0.03417854756116867,521,0,Is 7740 > 2273? Answer:
32,15,2,7,0.10585633665323257,0.2321312427520752,521,0,Is 7740 > 2273? Answer:
32,15,3,7,0.1023198589682579,0.19696247577667236,521,0,Is 7740 > 2273? Answer:
32,15,4,4,0.09820695966482162,0.16644668579101562,521,0,Is 7740 > 2273? Answer:
32,15,5,0,0.05762429162859917,0.09611233323812485,521,0,Is 7740 > 2273? Answer:
32,15,6, >,0.0358097106218338,0.06615472584962845,521,0,Is 7740 > 2273? Answer:
32,15,8,2,0.02237625978887081,0.05018621310591698,521,0,Is 7740 > 2273? Answer:
32,15,9,2,0.019804786890745163,0.054681919515132904,521,0,Is 7740 > 2273? Answer:
32,15,10,7,0.016316784545779228,0.05503563582897186,521,0,Is 7740 > 2273? Answer:
32,15,11,3,0.012287313118577003,0.04908864200115204,521,0,Is 7740 > 2273? Answer:
33,0,2,7,0.06688682734966278,0.1799308955669403,521,0,Is 7740 > 2273? Answer:
33,0,3,7,0.05510329455137253,0.15126068890094757,521,0,Is 7740 > 2273? Answer:
33,0,4,4,0.06951664388179779,0.18909955024719238,521,0,Is 7740 > 2273? Answer:
33,0,5,0,0.047203708440065384,0.13685669004917145,521,0,Is 7740 > 2273? Answer:
33,0,6, >,0.0424894317984581,0.1375322937965393,521,0,Is 7740 > 2273? Answer:
33,0,8,2,0.043194159865379333,0.16169385612010956,521,0,Is 7740 > 2273? Answer:
33,0,9,2,0.03793545067310333,0.1469939798116684,521,0,Is 7740 > 2273? Answer:
33,0,10,7,0.028422418981790543,0.11842628568410873,521,0,Is 7740 > 2273? Answer:
33,0,11,3,0.019379980862140656,0.10239488631486893,521,0,Is 7740 > 2273? Answer:
33,1,2,7,0.10638681799173355,0.23679566383361816,521,0,Is 7740 > 2273? Answer:
33,1,3,7,0.06485278904438019,0.1444588452577591,521,0,Is 7740 > 2273? Answer:
33,1,4,4,0.0782557800412178,0.17005881667137146,521,0,Is 7740 > 2273? Answer:
33,1,5,0,0.06975366175174713,0.14739175140857697,521,0,Is 7740 > 2273? Answer:
33,1,6, >,0.0465783067047596,0.10949254781007767,521,0,Is 7740 > 2273? Answer:
33,1,8,2,0.030669178813695908,0.09571939706802368,521,0,Is 7740 > 2273? Answer:
33,1,9,2,0.02168622985482216,0.07477229088544846,521,0,Is 7740 > 2273? Answer:
33,1,10,7,0.013630891218781471,0.05316512659192085,521,0,Is 7740 > 2273? Answer:
33,1,11,3,0.009030948393046856,0.04648301750421524,521,0,Is 7740 > 2273? Answer:
33,2,2,7,0.09198857843875885,0.2558364272117615,521,0,Is 7740 > 2273? Answer:
33,2,3,7,0.06575123965740204,0.19902977347373962,521,0,Is 7740 > 2273? Answer:
33,2,4,4,0.0992022454738617,0.27822861075401306,521,0,Is 7740 > 2273? Answer:
33,2,5,0,0.06422781944274902,0.18250074982643127,521,0,Is 7740 > 2273? Answer:
33,2,6, >,0.05496971309185028,0.1641385704278946,521,0,Is 7740 > 2273? Answer:
33,2,8,2,0.03463587909936905,0.12062539905309677,521,0,Is 7740 > 2273? Answer:
33,2,9,2,0.020777082070708275,0.08184020221233368,521,0,Is 7740 > 2273? Answer:
33,2,10,7,0.00990279670804739,0.0455595999956131,521,0,Is 7740 > 2273? Answer:
33,2,11,3,0.007778575643897057,0.046608686447143555,521,0,Is 7740 > 2273? Answer:
33,3,2,7,0.09826208651065826,0.2285083383321762,521,0,Is 7740 > 2273? Answer:
33,3,3,7,0.07308605313301086,0.17075973749160767,521,0,Is 7740 > 2273? Answer:
33,3,4,4,0.07842820137739182,0.18519148230552673,521,0,Is 7740 > 2273? Answer:
33,3,5,0,0.05640362203121185,0.13801267743110657,521,0,Is 7740 > 2273? Answer:
33,3,6, >,0.041048355400562286,0.11119593679904938,521,0,Is 7740 > 2273? Answer:
33,3,8,2,0.03205007687211037,0.10771428048610687,521,0,Is 7740 > 2273? Answer:
33,3,9,2,0.026604633778333664,0.0940772071480751,521,0,Is 7740 > 2273? Answer:
33,3,10,7,0.02079017087817192,0.0801866427063942,521,0,Is 7740 > 2273? Answer:
33,3,11,3,0.013928798027336597,0.06978939473628998,521,0,Is 7740 > 2273? Answer:
33,4,2,7,0.07616962492465973,0.19432340562343597,521,0,Is 7740 > 2273? Answer:
33,4,3,7,0.05886403098702431,0.1509757786989212,521,0,Is 7740 > 2273? Answer:
33,4,4,4,0.06848663836717606,0.17655181884765625,521,0,Is 7740 > 2273? Answer:
33,4,5,0,0.06582111865282059,0.16664499044418335,521,0,Is 7740 > 2273? Answer:
33,4,6, >,0.050398945808410645,0.1395329087972641,521,0,Is 7740 > 2273? Answer:
33,4,8,2,0.042465243488550186,0.14636704325675964,521,0,Is 7740 > 2273? Answer:
33,4,9,2,0.042095527052879333,0.1521586924791336,521,0,Is 7740 > 2273? Answer:
33,4,10,7,0.038402047008275986,0.14579622447490692,521,0,Is 7740 > 2273? Answer:
33,4,11,3,0.022341955453157425,0.10649155080318451,521,0,Is 7740 > 2273? Answer:
33,5,2,7,0.06316854059696198,0.15597021579742432,521,0,Is 7740 > 2273? Answer:
33,5,3,7,0.049503620713949203,0.12330807000398636,521,0,Is 7740 > 2273? Answer:
33,5,4,4,0.07944056391716003,0.19624190032482147,521,0,Is 7740 > 2273? Answer:
33,5,5,0,0.05873565375804901,0.1520881950855255,521,0,Is 7740 > 2273? Answer:
33,5,6, >,0.060549814254045486,0.16868741810321808,521,0,Is 7740 > 2273? Answer:
33,5,8,2,0.043081797659397125,0.13684585690498352,521,0,Is 7740 > 2273? Answer:
33,5,9,2,0.035794131457805634,0.11909504234790802,521,0,Is 7740 > 2273? Answer:
33,5,10,7,0.025271272286772728,0.09247296303510666,521,0,Is 7740 > 2273? Answer:
33,5,11,3,0.017787808552384377,0.08341999351978302,521,0,Is 7740 > 2273? Answer:
33,6,2,7,0.08415129035711288,0.2097112387418747,521,0,Is 7740 > 2273? Answer:
33,6,3,7,0.053525861352682114,0.13209842145442963,521,0,Is 7740 > 2273? Answer:
33,6,4,4,0.08209467679262161,0.19354155659675598,521,0,Is 7740 > 2273? Answer:
33,6,5,0,0.07561835646629333,0.17069663107395172,521,0,Is 7740 > 2273? Answer:
33,6,6, >,0.06688208878040314,0.16032558679580688,521,0,Is 7740 > 2273? Answer:
33,6,8,2,0.0366067960858345,0.10600421577692032,521,0,Is 7740 > 2273? Answer:
33,6,9,2,0.02475396916270256,0.07786783576011658,521,0,Is 7740 > 2273? Answer:
33,6,10,7,0.015067923814058304,0.05286441743373871,521,0,Is 7740 > 2273? Answer:
33,6,11,3,0.01013518963009119,0.04725470021367073,521,0,Is 7740 > 2273? Answer:
33,7,2,7,0.09356950223445892,0.20038671791553497,521,0,Is 7740 > 2273? Answer:
33,7,3,7,0.06587810814380646,0.13906992971897125,521,0,Is 7740 > 2273? Answer:
33,7,4,4,0.07715131342411041,0.16179072856903076,521,0,Is 7740 > 2273? Answer:
33,7,5,0,0.05370303615927696,0.11837781965732574,521,0,Is 7740 > 2273? Answer:
33,7,6, >,0.04156598076224327,0.10425867140293121,521,0,Is 7740 > 2273? Answer:
33,7,8,2,0.02596558816730976,0.08457504957914352,521,0,Is 7740 > 2273? Answer:
33,7,9,2,0.023234853520989418,0.07982088625431061,521,0,Is 7740 > 2273? Answer:
33,7,10,7,0.019482318311929703,0.07059594243764877,521,0,Is 7740 > 2273? Answer:
33,7,11,3,0.014336713589727879,0.06784618645906448,521,0,Is 7740 > 2273? Answer:
33,8,2,7,0.04766591265797615,0.09006139636039734,521,0,Is 7740 > 2273? Answer:
33,8,3,7,0.02389012649655342,0.05016731843352318,521,0,Is 7740 > 2273? Answer:
33,8,4,4,0.022329043596982956,0.054450083523988724,521,0,Is 7740 > 2273? Answer:
33,8,5,0,0.02597239799797535,0.06384128332138062,521,0,Is 7740 > 2273? Answer:
33,8,6, >,0.039711810648441315,0.1093582883477211,521,0,Is 7740 > 2273? Answer:
33,8,8,2,0.03432094305753708,0.1212669238448143,521,0,Is 7740 > 2273? Answer:
33,8,9,2,0.03098469413816929,0.11995258182287216,521,0,Is 7740 > 2273? Answer:
33,8,10,7,0.028575463220477104,0.12209660559892654,521,0,Is 7740 > 2273? Answer:
33,8,11,3,0.021325644105672836,0.11370617151260376,521,0,Is 7740 > 2273? Answer:
33,9,2,7,0.09635462611913681,0.24243669211864471,521,0,Is 7740 > 2273? Answer:
33,9,3,7,0.0603514090180397,0.15429992973804474,521,0,Is 7740 > 2273? Answer:
33,9,4,4,0.06611820310354233,0.17009957134723663,521,0,Is 7740 > 2273? Answer:
33,9,5,0,0.051364924758672714,0.13655401766300201,521,0,Is 7740 > 2273? Answer:
33,9,6, >,0.051379576325416565,0.1476508229970932,521,0,Is 7740 > 2273? Answer:
33,9,8,2,0.04797906056046486,0.16073356568813324,521,0,Is 7740 > 2273? Answer:
33,9,9,2,0.038659486919641495,0.13709241151809692,521,0,Is 7740 > 2273? Answer:
33,9,10,7,0.029329489916563034,0.11438676714897156,521,0,Is 7740 > 2273? Answer:
33,9,11,3,0.017544349655508995,0.08815032988786697,521,0,Is 7740 > 2273? Answer:
33,10,2,7,0.08680489659309387,0.2822294235229492,521,0,Is 7740 > 2273? Answer:
33,10,3,7,0.060796044766902924,0.2072809338569641,521,0,Is 7740 > 2273? Answer:
33,10,4,4,0.0812738910317421,0.266410231590271,521,0,Is 7740 > 2273? Answer:
33,10,5,0,0.07880588620901108,0.2506222724914551,521,0,Is 7740 > 2273? Answer:
33,10,6, >,0.07097894698381424,0.2303956001996994,521,0,Is 7740 > 2273? Answer:
33,10,8,2,0.0643204003572464,0.2190687358379364,521,0,Is 7740 > 2273? Answer:
33,10,9,2,0.0477353110909462,0.16803938150405884,521,0,Is 7740 > 2273? Answer:
33,10,10,7,0.02718803845345974,0.10797571390867233,521,0,Is 7740 > 2273? Answer:
33,10,11,3,0.020333468914031982,0.09958869963884354,521,0,Is 7740 > 2273? Answer:
33,11,2,7,0.09506703168153763,0.24870412051677704,521,0,Is 7740 > 2273? Answer:
33,11,3,7,0.0829281136393547,0.21210061013698578,521,0,Is 7740 > 2273? Answer:
33,11,4,4,0.11676967889070511,0.2717569172382355,521,0,Is 7740 > 2273? Answer:
33,11,5,0,0.06276201456785202,0.15105202794075012,521,0,Is 7740 > 2273? Answer:
33,11,6, >,0.04626521095633507,0.12023823708295822,521,0,Is 7740 > 2273? Answer:
33,11,8,2,0.030812060460448265,0.10012847185134888,521,0,Is 7740 > 2273? Answer:
33,11,9,2,0.01969006657600403,0.06989646703004837,521,0,Is 7740 > 2273? Answer:
33,11,10,7,0.012221410870552063,0.04891073703765869,521,0,Is 7740 > 2273? Answer:
33,11,11,3,0.007906933315098286,0.042493101209402084,521,0,Is 7740 > 2273? Answer:
33,12,2,7,0.09422104805707932,0.28844067454338074,521,0,Is 7740 > 2273? Answer:
33,12,3,7,0.0739307701587677,0.22266343235969543,521,0,Is 7740 > 2273? Answer:
