prompt_type,direction,alpha,prompt,base_margin,steered_margin,margin_shift,flipped,layer,head,seed,n
corrupt,plus,25.0,Is 1053 > 8244? Answer:,-1.55859375,-2.6953125,-1.13671875,0,24,7,42,100
corrupt,plus,25.0,Is 6643 > 8171? Answer:,-1.8046875,-2.55078125,-0.74609375,0,24,7,42,100
corrupt,plus,25.0,Is 5669 > 8023? Answer:,-2.25390625,-2.65234375,-0.3984375,0,24,7,42,100
corrupt,plus,25.0,Is 3993 > 5244? Answer:,-1.9375,-2.421875,-0.484375,0,24,7,42,100
corrupt,plus,25.0,Is 2947 > 3494? Answer:,-1.72265625,-2.4375,-0.71484375,0,24,7,42,100
corrupt,plus,25.0,Is 3295 > 6000? Answer:,-1.4453125,-2.51171875,-1.06640625,0,24,7,42,100
corrupt,plus,25.0,Is 3588 > 5550? Answer:,-1.5390625,-2.33203125,-0.79296875,0,24,7,42,100
corrupt,plus,25.0,Is 1046 > 1335? Answer:,-1.515625,-2.30078125,-0.78515625,0,24,7,42,100
corrupt,plus,25.0,Is 1253 > 3209? Answer:,-2.2578125,-2.7421875,-0.484375,0,24,7,42,100
corrupt,plus,25.0,Is 3644 > 4956? Answer:,-2.15234375,-2.41796875,-0.265625,0,24,7,42,100
corrupt,plus,25.0,Is 3774 > 6889? Answer:,-2.3125,-2.75390625,-0.44140625,0,24,7,42,100
corrupt,plus,25.0,Is 5350 > 8695? Answer:,-2.515625,-2.81640625,-0.30078125,0,24,7,42,100
corrupt,plus,25.0,Is 1545 > 1712? Answer:,-1.54296875,-2.33984375,-0.796875,0,24,7,42,100
corrupt,plus,25.0,Is 4282 > 6171? Answer:,-1.94921875,-2.578125,-0.62890625,0,24,7,42,100
corrupt,plus,25.0,Is 3817 > 6088? Answer:,-2.1953125,-2.765625,-0.5703125,0,24,7,42,100
corrupt,plus,25.0,Is 1456 > 1815? Answer:,-1.2578125,-2.1171875,-0.859375,0,24,7,42,100
corrupt,plus,25.0,Is 3174 > 8154? Answer:,-2.24609375,-2.73046875,-0.484375,0,24,7,42,100
corrupt,plus,25.0,Is 1167 > 6425? Answer:,-1.3359375,-2.421875,-1.0859375,0,24,7,42,100
corrupt,plus,25.0,Is 2366 > 4127? Answer:,-1.515625,-2.421875,-0.90625,0,24,7,42,100
corrupt,plus,25.0,Is 2898 > 9844? Answer:,-2.26953125,-2.625,-0.35546875,0,24,7,42,100
corrupt,plus,25.0,Is 2016 > 3488? Answer:,-1.5390625,-2.75390625,-1.21484375,0,24,7,42,100
corrupt,plus,25.0,Is 8624 > 9933? Answer:,-2.125,-2.46875,-0.34375,0,24,7,42,100
corrupt,plus,25.0,Is 1073 > 1312? Answer:,-1.3359375,-2.39453125,-1.05859375,0,24,7,42,100
corrupt,plus,25.0,Is 1431 > 8395? Answer:,-1.7265625,-2.578125,-0.8515625,0,24,7,42,100
corrupt,plus,25.0,Is 3167 > 8701? Answer:,-2.1640625,-2.640625,-0.4765625,0,24,7,42,100
corrupt,plus,25.0,Is 3424 > 9258? Answer:,-2.5,-2.796875,-0.296875,0,24,7,42,100
corrupt,plus,25.0,Is 3587 > 4908? Answer:,-2.5546875,-2.8359375,-0.28125,0,24,7,42,100
corrupt,plus,25.0,Is 1633 > 2136? Answer:,-1.65625,-2.3125,-0.65625,0,24,7,42,100
corrupt,plus,25.0,Is 4563 > 5545? Answer:,-1.63671875,-2.06640625,-0.4296875,0,24,7,42,100
corrupt,plus,25.0,Is 6955 > 9964? Answer:,-2.078125,-2.55078125,-0.47265625,0,24,7,42,100
corrupt,plus,25.0,Is 2496 > 4682? Answer:,-2.05078125,-2.58203125,-0.53125,0,24,7,42,100
corrupt,plus,25.0,Is 4062 > 4761? Answer:,-1.55859375,-2.24609375,-0.6875,0,24,7,42,100
corrupt,plus,25.0,Is 1482 > 3890? Answer:,-2.1484375,-2.65625,-0.5078125,0,24,7,42,100
corrupt,plus,25.0,Is 1068 > 4008? Answer:,-1.875,-2.5390625,-0.6640625,0,24,7,42,100
corrupt,plus,25.0,Is 1086 > 1955? Answer:,-1.2109375,-2.33203125,-1.12109375,0,24,7,42,100
corrupt,plus,25.0,Is 6016 > 7943? Answer:,-1.77734375,-2.38671875,-0.609375,0,24,7,42,100
corrupt,plus,25.0,Is 3896 > 7270? Answer:,-1.89453125,-2.5390625,-0.64453125,0,24,7,42,100
corrupt,plus,25.0,Is 2040 > 7453? Answer:,-2.03125,-2.796875,-0.765625,0,24,7,42,100
corrupt,plus,25.0,Is 5061 > 9105? Answer:,-2.1796875,-2.6640625,-0.484375,0,24,7,42,100
corrupt,plus,25.0,Is 2285 > 9442? Answer:,-2.1875,-2.69140625,-0.50390625,0,24,7,42,100
corrupt,plus,25.0,Is 4116 > 5475? Answer:,-1.75,-2.35546875,-0.60546875,0,24,7,42,100
corrupt,plus,25.0,Is 2990 > 5460? Answer:,-1.9296875,-2.421875,-0.4921875,0,24,7,42,100
corrupt,plus,25.0,Is 1570 > 2495? Answer:,-1.984375,-2.546875,-0.5625,0,24,7,42,100
corrupt,plus,25.0,Is 1647 > 3148? Answer:,-1.70703125,-2.37890625,-0.671875,0,24,7,42,100
corrupt,plus,25.0,Is 4878 > 7153? Answer:,-1.93359375,-2.55859375,-0.625,0,24,7,42,100
corrupt,plus,25.0,Is 2977 > 6464? Answer:,-1.44140625,-2.359375,-0.91796875,0,24,7,42,100
corrupt,plus,25.0,Is 1757 > 9637? Answer:,-2.1640625,-2.6875,-0.5234375,0,24,7,42,100
corrupt,plus,25.0,Is 1363 > 4083? Answer:,-1.62890625,-2.58203125,-0.953125,0,24,7,42,100
corrupt,plus,25.0,Is 3934 > 4050? Answer:,-1.91796875,-2.46875,-0.55078125,0,24,7,42,100
corrupt,minus,-25.0,Is 1622 > 1803? Answer:,-1.5078125,1.4296875,2.9375,1,24,7,42,100
corrupt,minus,-25.0,Is 3585 > 6891? Answer:,-2.25,1.0390625,3.2890625,1,24,7,42,100
corrupt,minus,-25.0,Is 4346 > 4897? Answer:,-2.01953125,0.9453125,2.96484375,1,24,7,42,100
corrupt,minus,-25.0,Is 1539 > 1773? Answer:,-1.6640625,1.046875,2.7109375,1,24,7,42,100
corrupt,minus,-25.0,Is 1170 > 2813? Answer:,-1.63671875,1.7578125,3.39453125,1,24,7,42,100
corrupt,minus,-25.0,Is 5623 > 5738? Answer:,-2.16796875,1.0390625,3.20703125,1,24,7,42,100
corrupt,minus,-25.0,Is 6040 > 7621? Answer:,-1.90234375,0.9921875,2.89453125,1,24,7,42,100
corrupt,minus,-25.0,Is 6076 > 7457? Answer:,-2.109375,0.8203125,2.9296875,1,24,7,42,100
corrupt,minus,-25.0,Is 1591 > 5619? Answer:,-2.203125,1.0546875,3.2578125,1,24,7,42,100
corrupt,minus,-25.0,Is 4404 > 8557? Answer:,-2.1484375,0.8125,2.9609375,1,24,7,42,100
corrupt,minus,-25.0,Is 2670 > 5503? Answer:,-2.1484375,1.1015625,3.25,1,24,7,42,100
corrupt,minus,-25.0,Is 2522 > 2642? Answer:,-0.515625,1.6328125,2.1484375,1,24,7,42,100
corrupt,minus,-25.0,Is 5529 > 8034? Answer:,-2.3671875,0.6328125,3.0,1,24,7,42,100
corrupt,minus,-25.0,Is 3980 > 4621? Answer:,-1.7578125,1.5234375,3.28125,1,24,7,42,100
corrupt,minus,-25.0,Is 3176 > 5908? Answer:,-2.4140625,0.8984375,3.3125,1,24,7,42,100
corrupt,minus,-25.0,Is 1921 > 5054? Answer:,-2.00390625,1.046875,3.05078125,1,24,7,42,100
corrupt,minus,-25.0,Is 1460 > 1829? Answer:,-1.9765625,1.2421875,3.21875,1,24,7,42,100
corrupt,minus,-25.0,Is 1510 > 8991? Answer:,-1.96875,1.3515625,3.3203125,1,24,7,42,100
corrupt,minus,-25.0,Is 7393 > 8724? Answer:,-2.0703125,1.2109375,3.28125,1,24,7,42,100
corrupt,minus,-25.0,Is 2573 > 3490? Answer:,-1.875,1.5546875,3.4296875,1,24,7,42,100
corrupt,minus,-25.0,Is 2128 > 2487? Answer:,-2.1484375,0.9453125,3.09375,1,24,7,42,100
corrupt,minus,-25.0,Is 3235 > 7304? Answer:,-2.2734375,0.6953125,2.96875,1,24,7,42,100
corrupt,minus,-25.0,Is 1594 > 1611? Answer:,-1.5390625,1.53125,3.0703125,1,24,7,42,100
corrupt,minus,-25.0,Is 4583 > 5011? Answer:,-1.7578125,1.3671875,3.125,1,24,7,42,100
corrupt,minus,-25.0,Is 5749 > 7101? Answer:,-1.84375,1.203125,3.046875,1,24,7,42,100
corrupt,minus,-25.0,Is 2331 > 7839? Answer:,-2.42578125,0.5390625,2.96484375,1,24,7,42,100
corrupt,minus,-25.0,Is 2528 > 4275? Answer:,-1.6171875,1.640625,3.2578125,1,24,7,42,100
corrupt,minus,-25.0,Is 1196 > 5480? Answer:,-1.6875,1.671875,3.359375,1,24,7,42,100
corrupt,minus,-25.0,Is 1759 > 5919? Answer:,-2.16796875,0.640625,2.80859375,1,24,7,42,100
corrupt,minus,-25.0,Is 5570 > 7690? Answer:,-2.19140625,0.8125,3.00390625,1,24,7,42,100
corrupt,minus,-25.0,Is 7183 > 9302? Answer:,-2.3125,0.8359375,3.1484375,1,24,7,42,100
corrupt,minus,-25.0,Is 4192 > 4299? Answer:,-1.5625,1.28125,2.84375,1,24,7,42,100
corrupt,minus,-25.0,Is 2204 > 4697? Answer:,-2.2265625,0.8984375,3.125,1,24,7,42,100
corrupt,minus,-25.0,Is 4019 > 9149? Answer:,-1.92578125,0.9609375,2.88671875,1,24,7,42,100
corrupt,minus,-25.0,Is 1323 > 1687? Answer:,-1.9453125,1.265625,3.2109375,1,24,7,42,100
corrupt,minus,-25.0,Is 2356 > 8161? Answer:,-1.4296875,1.796875,3.2265625,1,24,7,42,100
corrupt,minus,-25.0,Is 1541 > 5166? Answer:,-2.015625,1.4609375,3.4765625,1,24,7,42,100
corrupt,minus,-25.0,Is 3939 > 7178? Answer:,-2.34375,0.875,3.21875,1,24,7,42,100
corrupt,minus,-25.0,Is 1674 > 3971? Answer:,-1.8046875,1.59375,3.3984375,1,24,7,42,100
corrupt,minus,-25.0,Is 4403 > 6080? Answer:,-1.62890625,1.484375,3.11328125,1,24,7,42,100
corrupt,minus,-25.0,Is 4699 > 9462? Answer:,-2.17578125,0.859375,3.03515625,1,24,7,42,100
corrupt,minus,-25.0,Is 2204 > 2446? Answer:,-1.984375,1.1171875,3.1015625,1,24,7,42,100
corrupt,minus,-25.0,Is 4969 > 6667? Answer:,-1.6875,1.1796875,2.8671875,1,24,7,42,100
corrupt,minus,-25.0,Is 1273 > 1875? Answer:,-1.1171875,2.0390625,3.15625,1,24,7,42,100
corrupt,minus,-25.0,Is 6751 > 7910? Answer:,-1.8203125,1.1796875,3.0,1,24,7,42,100
corrupt,minus,-25.0,Is 4152 > 4916? Answer:,-1.234375,1.8046875,3.0390625,1,24,7,42,100
corrupt,minus,-25.0,Is 3935 > 8575? Answer:,-1.984375,1.0390625,3.0234375,1,24,7,42,100
corrupt,minus,-25.0,Is 3330 > 9082? Answer:,-2.42578125,0.765625,3.19140625,1,24,7,42,100
corrupt,minus,-25.0,Is 2472 > 3156? Answer:,-1.78515625,1.3125,3.09765625,1,24,7,42,100
corrupt,minus,-25.0,Is 1800 > 6730? Answer:,-2.0703125,1.2109375,3.28125,1,24,7,42,100
corrupt,minus,-25.0,Is 2498 > 8494? Answer:,-2.15234375,0.5078125,2.66015625,1,24,7,42,100
corrupt,minus,-25.0,Is 1053 > 8244? Answer:,-1.55859375,1.94140625,3.5,1,24,7,42,100
corrupt,minus,-25.0,Is 6643 > 8171? Answer:,-1.8046875,0.8671875,2.671875,1,24,7,42,100
corrupt,minus,-25.0,Is 5669 > 8023? Answer:,-2.25390625,0.6171875,2.87109375,1,24,7,42,100
corrupt,minus,-25.0,Is 3993 > 5244? Answer:,-1.9375,1.046875,2.984375,1,24,7,42,100
corrupt,minus,-25.0,Is 2947 > 3494? Answer:,-1.72265625,1.390625,3.11328125,1,24,7,42,100
corrupt,minus,-25.0,Is 3295 > 6000? Answer:,-1.4453125,1.609375,3.0546875,1,24,7,42,100
corrupt,minus,-25.0,Is 3588 > 5550? Answer:,-1.5390625,1.6796875,3.21875,1,24,7,42,100
corrupt,minus,-25.0,Is 1046 > 1335? Answer:,-1.515625,1.59375,3.109375,1,24,7,42,100
corrupt,minus,-25.0,Is 1253 > 3209? Answer:,-2.2578125,1.0546875,3.3125,1,24,7,42,100
corrupt,minus,-25.0,Is 3644 > 4956? Answer:,-2.15234375,0.9296875,3.08203125,1,24,7,42,100
corrupt,minus,-25.0,Is 3774 > 6889? Answer:,-2.3125,0.8671875,3.1796875,1,24,7,42,100
corrupt,minus,-25.0,Is 5350 > 8695? Answer:,-2.515625,0.4609375,2.9765625,1,24,7,42,100
corrupt,minus,-25.0,Is 1545 > 1712? Answer:,-1.54296875,1.640625,3.18359375,1,24,7,42,100
corrupt,minus,-25.0,Is 4282 > 6171? Answer:,-1.94921875,0.9921875,2.94140625,1,24,7,42,100
corrupt,minus,-25.0,Is 3817 > 6088? Answer:,-2.1953125,1.2578125,3.453125,1,24,7,42,100
corrupt,minus,-25.0,Is 1456 > 1815? Answer:,-1.2578125,1.8984375,3.15625,1,24,7,42,100
corrupt,minus,-25.0,Is 3174 > 8154? Answer:,-2.24609375,0.8125,3.05859375,1,24,7,42,100
corrupt,minus,-25.0,Is 1167 > 6425? Answer:,-1.3359375,1.9921875,3.328125,1,24,7,42,100
corrupt,minus,-25.0,Is 2366 > 4127? Answer:,-1.515625,1.63671875,3.15234375,1,24,7,42,100
corrupt,minus,-25.0,Is 2898 > 9844? Answer:,-2.26953125,0.71875,2.98828125,1,24,7,42,100
corrupt,minus,-25.0,Is 2016 > 3488? Answer:,-1.5390625,1.296875,2.8359375,1,24,7,42,100
corrupt,minus,-25.0,Is 8624 > 9933? Answer:,-2.125,0.3671875,2.4921875,1,24,7,42,100
corrupt,minus,-25.0,Is 1073 > 1312? Answer:,-1.3359375,1.6796875,3.015625,1,24,7,42,100
corrupt,minus,-25.0,Is 1431 > 8395? Answer:,-1.7265625,1.62109375,3.34765625,1,24,7,42,100
corrupt,minus,-25.0,Is 3167 > 8701? Answer:,-2.1640625,0.90625,3.0703125,1,24,7,42,100
corrupt,minus,-25.0,Is 3424 > 9258? Answer:,-2.5,0.421875,2.921875,1,24,7,42,100
corrupt,minus,-25.0,Is 3587 > 4908? Answer:,-2.5546875,0.625,3.1796875,1,24,7,42,100
corrupt,minus,-25.0,Is 1633 > 2136? Answer:,-1.65625,1.453125,3.109375,1,24,7,42,100
corrupt,minus,-25.0,Is 4563 > 5545? Answer:,-1.63671875,1.3359375,2.97265625,1,24,7,42,100
corrupt,minus,-25.0,Is 6955 > 9964? Answer:,-2.078125,0.6328125,2.7109375,1,24,7,42,100
corrupt,minus,-25.0,Is 2496 > 4682? Answer:,-2.05078125,1.328125,3.37890625,1,24,7,42,100
corrupt,minus,-25.0,Is 4062 > 4761? Answer:,-1.55859375,1.515625,3.07421875,1,24,7,42,100
corrupt,minus,-25.0,Is 1482 > 3890? Answer:,-2.1484375,1.125,3.2734375,1,24,7,42,100
corrupt,minus,-25.0,Is 1068 > 4008? Answer:,-1.875,1.515625,3.390625,1,24,7,42,100
corrupt,minus,-25.0,Is 1086 > 1955? Answer:,-1.2109375,1.625,2.8359375,1,24,7,42,100
corrupt,minus,-25.0,Is 6016 > 7943? Answer:,-1.77734375,1.0703125,2.84765625,1,24,7,42,100
corrupt,minus,-25.0,Is 3896 > 7270? Answer:,-1.89453125,1.390625,3.28515625,1,24,7,42,100
corrupt,minus,-25.0,Is 2040 > 7453? Answer:,-2.03125,1.25,3.28125,1,24,7,42,100
corrupt,minus,-25.0,Is 5061 > 9105? Answer:,-2.1796875,0.7578125,2.9375,1,24,7,42,100
corrupt,minus,-25.0,Is 2285 > 9442? Answer:,-2.1875,1.0703125,3.2578125,1,24,7,42,100
corrupt,minus,-25.0,Is 4116 > 5475? Answer:,-1.75,1.4296875,3.1796875,1,24,7,42,100
corrupt,minus,-25.0,Is 2990 > 5460? Answer:,-1.9296875,1.09375,3.0234375,1,24,7,42,100
corrupt,minus,-25.0,Is 1570 > 2495? Answer:,-1.984375,1.359375,3.34375,1,24,7,42,100
corrupt,minus,-25.0,Is 1647 > 3148? Answer:,-1.70703125,1.5078125,3.21484375,1,24,7,42,100
corrupt,minus,-25.0,Is 4878 > 7153? Answer:,-1.93359375,1.0859375,3.01953125,1,24,7,42,100
corrupt,minus,-25.0,Is 2977 > 6464? Answer:,-1.44140625,1.5859375,3.02734375,1,24,7,42,100
corrupt,minus,-25.0,Is 1757 > 9637? Answer:,-2.1640625,0.875,3.0390625,1,24,7,42,100
corrupt,minus,-25.0,Is 1363 > 4083? Answer:,-1.62890625,1.71875,3.34765625,1,24,7,42,100
corrupt,minus,-25.0,Is 3934 > 4050? Answer:,-1.91796875,1.0234375,2.94140625,1,24,7,42,100
